XDATE;DELAY;CONTRIBUTOR;BID;ASK;FLAG
9706271705;00;AIGH;+24.050;+24.250;0
9706271724;00;AIGH;+24.000;+24.200;0
9706271824;00;AIGN;+25.200;+25.300;0
9706271833;00;SCEX;+24.000;+24.500;0
9706271856;00;AIGN;+24.150;+24.350;0
9706281856;99;AIGN;+24.150;+24.350;0
9706292057;00;ANZM;+24.000;+24.500;0
9706292131;00;ANZM;+24.001;+24.051;0
9706292316;00;SCRS;+24.250;+24.550;0
9706292354;01;AIGH;+24.100;+24.300;0
9706300028;00;BOAS;+24.100;+24.600;0
9706300029;00;AIGH;+23.950;+24.150;0
9706300031;01;CTRD;+24.100;+24.500;0
9706300032;00;MBRC;+24.700;+24.750;0
9706300036;00;MBRC;+24.200;+24.500;0
9706300036;00;BBLS;+24.100;+24.300;0
9706300041;00;BBLS;+24.200;+24.500;0
9706300046;00;UOBX;+24.050;+25.550;0
9706300046;01;ANZS;+24.100;+24.600;0
9706300049;00;UOBX;+24.050;+24.550;0
9706300059;00;ABNS;+24.400;+24.605;0
9706300059;00;GBNP;+24.450;+24.750;0
9706300059;00;ABNS;+24.400;+24.700;0
9706300059;00;ABNS;+24.400;+24.600;0
9706300101;02;UOBX;+24.150;+24.650;0
9706300128;00;ABNS;+24.500;+25.000;0
9706300149;00;AIGH;+24.250;+24.750;0
9706300153;00;SUMS;+24.500;+24.800;0
9706300224;01;SCRS;+24.600;+24.800;0
9706300231;00;UOBX;+24.350;+24.850;0
9706300236;00;ANZM;+24.350;+24.950;0
9706300248;00;SCRS;+24.500;+24.700;0
9706300254;00;UOBX;+24.330;+24.830;0
9706300317;00;BBLT;+25.870;+25.970;0
9706300325;00;CTBT;+25.870;+25.920;0
9706300335;00;TDBB;+25.870;+25.910;0
9706300345;00;BBLS;+24.100;+24.600;0
9706300402;00;BBLS;+24.000;+24.500;0
9706300417;00;BATH;+25.860;+25.910;0
9706300428;00;SCRS;+24.250;+24.550;0
9706300441;00;MBRC;+24.300;+24.500;0
9706300549;00;SBES;+24.450;+24.650;0
9706300559;00;UOBX;+24.250;+24.750;0
9706300615;00;EMFY;+24.250;+24.450;0
9706300621;00;BGFX;+24.350;+24.850;0
9706300623;00;BGFX;+24.100;+24.600;0
9706300627;00;CBAX;+24.300;+24.800;0
9706300634;00;SCFE;+24.500;+24.800;0
9706300651;00;CBAX;+24.500;+24.800;0
9706300653;00;BATH;+25.880;+25.930;0
9706300655;00;MBRC;+24.600;+24.700;0
9706300655;01;SUMS;+24.550;+24.650;0
9706300736;00;BBLS;+24.500;+24.800;0
9706300740;00;TLBS;+24.500;+24.800;0
9706300754;00;BGFX;+24.400;+24.900;0
9706300840;00;SCFE;+24.600;+24.900;0
9706300925;00;UOBX;+24.450;+24.950;0
9706300953;00;SCFE;+24.800;+25.000;0
9706301003;00;CBAX;+24.800;+25.100;0
9706301026;00;BNSV;+24.750;+25.250;0
9706301030;00;CHIC;+24.900;+25.100;0
9706301053;00;AIGN;+24.900;+25.100;0
9706301149;00;EMFY;+24.900;+25.100;0
9706301341;00;AIGN;+24.800;+25.000;0
9706301444;00;BGFX;+24.650;+25.150;0
9706301700;00;SCEX;+24.700;+25.000;0
9706301902;00;SCEX;+24.250;+24.750;0
9706301906;00;SCEX;+24.450;+24.650;0
9706301909;00;SCEX;+24.400;+24.900;0
9706302014;00;ANZM;+24.650;+24.750;0
9706302328;00;CBAP;+24.250;+24.750;0
9706302330;00;SCEX;+24.650;+24.950;0
9706302332;00;SCRS;+24.450;+24.750;0
9706302344;00;MBRC;+24.600;+24.800;0
